video_id,comment
BWjSXP03aYs,"Tokoh terkemuka bulan ini, pada takjub semua muncul dikomentar video ini, wkwkwk <br>Sadar atau tidak, coki mulai goyang..."
BWjSXP03aYs,Sy suka gaya om feri yg memberikan keleluasaan coki mempertanyakan apa yg dia ingin tanya...padahal feri tau isi kepala ust. Felix 😊
BWjSXP03aYs,Tolong jelaskan kak aku gk paham
BWjSXP03aYs,pertanyaan Feri itu pancingan buat Coki aja karena aslinya Feri kurang lebih udah memahami Ust Felix
BWjSXP03aYs,Mantap
BWjSXP03aYs,Yang liat podcast ini😊<br>Yang pernah baca buletin/majalah HTI☠️😡
BWjSXP03aYs,Sangat Berbobot ni podcast
BWjSXP03aYs,"gokil sih ini obrolan tingkat tinggi, udah level beda. Ilmu nya udah ber layer layer. Pantas raymond chins sering podcast sama ustad. hanya org tertentu yg tahan sampai akhir podcast, kudu punya basic knowledge tertentu buat nikmatin alur diskusi ini haha"
BWjSXP03aYs,Jujur ini podcast paling bagus yang saya dengar selama ini
BWjSXP03aYs,"bang, tolong bahas RUU TNI, dampak positif dan negatif yang akan terjadi nanti apa saja, mohon utk di jelaskan. terimakasih salam sehat untuk tim malaka 🙏"
BWjSXP03aYs,"Kompeten kalo ga bermoral ya lihat aja Indonesia, berapa banyak orang pintar, malahan minta2in hukum"
BWjSXP03aYs,Baru 15 menit denger dah g kuat. Emang ekstreme alirannya
BWjSXP03aYs,"thankyou malaka, you make my dream come true"
BWjSXP03aYs,"Ada ustadz Felix Siauw langsung subscribe Malaka, kenapa harus yakin bahwa Sistem Islam adalah ideal dan sebagai solusi problematika kehidupan manusia karena sumbernya dari Allah SWT. Islam mengatur semua aspek kehidupan."
BWjSXP03aYs,salah satu sosok yg berhasil rebranding.
BWjSXP03aYs,Syariat Islam untuk rakyat indo itu sudah ada contohnya di Aceh. Tapi kenyataanya tetap saja korupsi. SEBAGUS APAPUN SISTEMNYA. KALO ORNGNYA KORUP TETAP SAJA NEGARA HANCUR
BWjSXP03aYs,"Jangkan aceh Syariat islam di Zaman Kerajaan dinasti islam saja korupsi banyak, anak. Bunuh oranng tua dll"
BWjSXP03aYs,Syariat Islam berlaku hanya utk orang Islam...jadi coki tenang aja😂😂😂😂
BWjSXP03aYs,"Bang, yg dibelakang ustad felix itu ngapain yah?"
BWjSXP03aYs,Selanjutnya <br>Muhammad Rizieq Shihab
BWjSXP03aYs,"Asliii boss epicc banget tontonan ini, open otak gue banget bosss<br>Dunia ini luas bro dinikmati jangan di persempit🎉🎉❤"
BWjSXP03aYs,Ma syaa Allah... barakallahu fik ustadz Felix Siauw sehat dan sukses selalu dunia akhirat ❤❤❤💪💪💪
BWjSXP03aYs,Coki terlihat saltiiinggg
BWjSXP03aYs,"Berasa kek Tongkrongan laki2 diatas jam 12 malam 😂😂😂 makin kesini makin kesana, santai tp tetap berisi"
BWjSXP03aYs,Kerenust felix n malaka project
BWjSXP03aYs,"Saatnya ide lawan ide<br>Udah gada lagi perang fisik, skrg dimulai fase perang pemikiran🔥<br><br>Penasaran dr 3 orang ini,siapa ide yg akan terwujud"
BWjSXP03aYs,"keren ini podcast terbaik ini,,"
BWjSXP03aYs,"Dimana ada ide ustadz, disitu ada aku wkwkwk... Sehat2 tadz🤲🏻"
BWjSXP03aYs,"pertemuan b aja, kalau Sabrang ketemu Coki baru aku tonton"
BWjSXP03aYs,ya karena otak lu gak nyampe. kebanyakan menyan soalnya
BWjSXP03aYs,Gue izin ke bos gue buat pulang kerja duluan hanya untuk nonton the worst generation kita 🎉 😊
BWjSXP03aYs,Baru tau ada ustad bisa diwawancara kek gini😂
BWjSXP03aYs,💯💯
BWjSXP03aYs,35.45..<br>Pak felix kereen
BWjSXP03aYs,"Masih sejalan dgn Hizbut Tahrir, beliau ?"
BWjSXP03aYs,Takiya
BWjSXP03aYs,I love you cokiiiiiiiii❤❤❤
BWjSXP03aYs,Dukung CAPRES dan WAPRES for PRESIDENT 2029 FELIX x COKI😃
BWjSXP03aYs,"Yang aku tunggu tunggu bertahun tahun akhirnya terwujud... Terima kasih Bang Ferry, Bang Coki dan Ustadz Felix Siauw telah memberikan pembelajaran kepada kami"
BWjSXP03aYs,Gong!!! Strongly Rizzz🔥
BWjSXP03aYs,32.40 jaman nabi mungkin manusia seperti saya jadi apa ya.. adab orang makin lebih bagus di bandingkan oleh jaman nabi... kayaknya pak felik bisa salah di sini.❤
BWjSXP03aYs,"Iyalah, perbudakan ilang sja gara2 PBB, bukan agama"
BWjSXP03aYs,@lalaland3208  di jaman kita sekarang ini memungkinkan menjadi lebih baik dan berhikmat jadi kalo melakukan pelanggaran bukan karena tidak tau hukum tapi sengaja melanggar .. semoga kita kebih baik. Semangaat
BWjSXP03aYs,"<a href=""https://www.youtube.com/watch?v=BWjSXP03aYs&amp;t=4134"">1:08:54</a> reaksi bg ferry sudah mulai mirip reaksi tretan muslim wkwkwkwkwk"
BWjSXP03aYs,"Gilaa!! <br>3 orang dengan background berbeda bisa duduk bareng ngobrolin apa isi kepala mereka masing2.. <br><br>Semoga bukan podcast pertama dan terakhir, mungkin bisa tayang lagi dengan scope tema yang berbeda."
BWjSXP03aYs,"Ntah lah, biasanya sy suka nonton ust. felix, tp kali ini kurang suka krn duduk dgn org yg pernah ketawa kenceng saat ada mengtkn Allah itu ngeprank (dlm kisah qurban nabi ibrahim) + ngetawain org yg boik0t utk dukung palestina. Yg sy mskd si coky. <br>Mending berpaling dr org kek dia, gak ada manfaat bagi gw sbg muslim"
BWjSXP03aYs,"Bukan maksud membela coki ya bro.. tpi coki nya sendiri di video juga udh bilang..  Klo dulu dia gak sedewasa sekarang.... Dan setiap orang bisa berubah.<br><br>Ayoklah udh saatnya kita dewasa, hidayah itu bisa aja dteng dari cara apapun dan kepada siapapun.."
BWjSXP03aYs,Termasuk yg tertawa mslh boikot kmrn jg belum dewasa ya bang ?
BWjSXP03aYs,"@@Hadni.ata2575  sya sih blm tau ya soal konten coki yg anda maksud..<br><br>Tpi apapun itu, di video ini kan ust Felix gak dalam pengaruh coki..<br>Justru di sini ust Felix memperkenalkan ide dan pemikiran Islam yg mungkin bisa bermanfaat buat coki juga..<br><br>Yaaa.. intinya sih di video ini gak ada yg aneh2, justru obrolannya daging semua.. so fine2 aja.."
BWjSXP03aYs,((((meritokrasi))))
BWjSXP03aYs,👍
BWjSXP03aYs,Kirain ga akan pernah bertemu antara coki dan ust felix...bahagia banget mereka duduk jg bersama
BWjSXP03aYs,"Knp bang coki bs d hukum, kl menikah? 😂"
BWjSXP03aYs,"26.15.<br>Saya memikirkan kalo pak felik pasti bahagia hidup di oemeruntahan TALIBAN..<br>kalau soal hukum tegak ya semua rakyat dan agama maunya begitu ..yang jadi hakim kan ya orang beragama juga dan ada kristen dan mungkin mayoritas  islam ,. Semangaat semua.."
BWjSXP03aYs,Mantep bgt
BWjSXP03aYs,We want more🎉🎉🎉
BWjSXP03aYs,Kalo 3 orang cerdas ini masuk ranah politik pasti indonesia baik-baik aja..
BWjSXP03aYs,"Malaka sediakan juga ruang buat tokoh agama, ini demokrasi berkemalakaan."
BWjSXP03aYs,Ustad yang pandai berbicara tapi tak berisi 😂😂usatd yang tak akan pernah lagi mengucapkan natal kpd sanak saudara nya karna haram buat  keyakinannya
BWjSXP03aYs,"Freewill itu yg membuat utopia ultimate menjadi utopia masing-masing. Dan Tuhan yang memberikan Freewill. Dan mematikan freewill tidak mudah. Apakah Felix Siauw tidak memilki Freewill, ya hanya Tuhan dan dia yang tahu. Easy, apakah pandangan Felix Siauw tentang hubungan seksual, apakah itu untuk berketurunan atau apakah untuk pemenuhan nafkah batin? Dari jawaban ini kita bisa tahu Felix Siauw apakah sudah mematikan freewillnya?"
BWjSXP03aYs,Berasa kayak disidang ya 😂
BWjSXP03aYs,betapa besar jasanya samsul bil ladin yang membentuk ustad felix sekarang. semoga pahala jariyah untuk beliau
BWjSXP03aYs,S7
BWjSXP03aYs,"Coki nih sebenarnya sangat kritis. Mestinya banyak riset dengan literasi   dari sumber Islam yg sebenarnya seperti tafsir Al-Quran dan kitab-kitab ulama terdahulu. Atau diskusi langsung dg ulama yang tidak &quot;kontroversial&quot;. <br><br><br>Tapi tergantung beliau lagi, BELAJAR UNTUK MEMBANTAH atau BELAJAR UNTUK MENEMUKAN KEBENARAN."
BWjSXP03aYs,lanjut part 2....bang fery🙏🏻
BWjSXP03aYs,"Gila,,,berat tpi santaii,respect paman²"
BWjSXP03aYs,Hadirin mas Sabrang dong guys
BWjSXP03aYs,"Cuma pemirsa yg nonton dari hasil upload berdasar time line.<br>Dari tempat Raymond, mampir ke densu, lalu ke sini ada kokoh Felix.<br>Skrg mode kaos² ya koh, kapan mode batik lagi ? 😅"
BWjSXP03aYs,Gila&quot;
BWjSXP03aYs,Podcast Cerdas yg ginian seru nih
BWjSXP03aYs,"hemmm...pengetahuan coki sih masih kalahhhh jaauuh sama Ust. Felix.., sampe liat jam si Coki mau buru2 kelar yaak..?! <br>Cocoknya podsact bocah2 kosong si coki...😅<br>tp yg menarik adalah pemikiran Ust Felix tentang system  syariat Islam itu sejalan banget dengan saya...sering2 yaa Tadz bahas masalah ini setiap podcast biar pada melek dan sadar..."
BWjSXP03aYs,"tetep ga suka coki..<br>karakter &amp; tindakan²nya.<br><br>emang coki lucu ya?<br>prestasinya apa?<br><br>yg dia omongin aja suka ngaco,<br>yg dia lakukan udah jelas ga bener.<br>cara ketawanya aja terpaksa mikir &amp; tobat cok."
BWjSXP03aYs,Goks
BWjSXP03aYs,mantab daging semua...
BWjSXP03aYs,"orang kek Felix ex HTI gak perlu dibungkam, cuma perlu didebat aja..pasti HTI gak bakal laku di Indonesia."
BWjSXP03aYs,🎉alhamdulilah ahirnya ketemu juga ust felix dan coki
BWjSXP03aYs,"Iya itu juga yg gua alami, suatu sistem itu kaya mesin produksi, dia nyiptain produk yg mo diperbagus gmn pun result akhirnya akan seperti itu, dan disisi lain gua selalu gak yakin dengan orang orang yg akan diberi tanggung jawab dengan sistem yg bagus misal syariat islam kepada mereka yg belum bisa berfikir secara baik dalam menjalankan agamanya jdi ada 2 sisi 😅 pengen syariat islam tapi ada trust issue"
BWjSXP03aYs,Cakeep bnget alur y..... 👍👍
BWjSXP03aYs,12.45.membaca pola ?<br>Apa kurang bukti radikalnya orang2 ini?<br>Kalo menuntut porsi lebih dalam kehidupan  ya lakukan aja yg baik terhadap yang lain sehingga nilai islam yang penuh rahmat itu bisa terlihat. <br>❤
BWjSXP03aYs,Gw yakin<br>Jika bukan karna fery irwandi<br>Coki akan terus lari dan sll.membuat alasan untuk tdk bertemu ustad felix 😂<br><br>Itu menandakan coki masih hidup di dalam tempurung
BWjSXP03aYs,Coki takut &quot;sistem utopia&quot; ust. Felix terwujud bukan karena dia dark jokers atau satanic melainkan karena dia penyuka sesa
BWjSXP03aYs,"Karena di sistem si Felix, orang ateis ga boleh hidup"
BWjSXP03aYs,"Minyak sama air di aduk 1 jam setengah. Mau maraton tapi rapet banget isinya, gapapa dah ngantuk2 juga..<br><br>Thx buat kalian ber 3 🤙"
BWjSXP03aYs,dalam hati coki uda jelas🤣
BWjSXP03aYs,"masyaallah what a goosebump🤯<br><br>bener bener mengelaborasi perbedaan ide dengan menabrakannya secara gentle, fair dan elegant!😭<br><br>Really grateful &amp; truly an honour to witness this masterpiece 😭<br><br>kudos to malaka, the second radicalist, el professor and the lost youth 🎉"
BWjSXP03aYs,Coki kayaknya kurang nyaman kah?ngeliatin jam trs
BWjSXP03aYs,"kenaikan taraf berfikir tiap hari di instal sm ust felix, bukan ga mungkin 50-100thn lg islam akan berjaya dgn utopianya, systemnya bagus orgnya bagus, spt generasi salahudin yg bangkit dari keterpurukan.."
BWjSXP03aYs,Kalimatnya yg bagus
BWjSXP03aYs,InsyaAllah
BWjSXP03aYs,Mulut sampah kok bisa2 nya ngajuin opini
BWjSXP03aYs,"woi bantuu, lu kira sabung ayam"
BWjSXP03aYs,@@playfulradi aduh diingetin
BWjSXP03aYs,"Wkwkwkwk.. Pada akhirnya, ignorrant memang ya permasalahan negeri ini..😂"
BWjSXP03aYs,kurang panjang durasinya 😅
BWjSXP03aYs,Masya Allah ilmu nya ust Felix ....
BWjSXP03aYs,Pokoknya kesini karena ada ustad Felix... Ga peduli apa yg dibahas
BWjSXP03aYs,Orang Sumatra idenya berluap lupa. Orang mayoritas Indonesia mayoritas feodal dan membunuh ide 😂
BWjSXP03aYs,Makin dianggap radikal makin buat orang &quot;penasaran&quot; dan disanalah sebuah ide dimasukkan..😊
BWjSXP03aYs,"orang mualaf satu ini, gila banget cara pikirnua"
BWjSXP03aYs,"Salfok sama 2 sosok di belakang Ustadz Felix, itu kayak bang Rey dan bang Koi deh.. yagasih😅"
BWjSXP03aYs,Jujur saya kalau tidak ada ustad Felix nggak mungkin Saya mau nonton coki karena nggak ada manfaatnya nonton orang seperti dia tapi dijejerkan ustadz Felix maka ia mengikuti baik
BWjSXP03aYs,"Felix Siauw Sangat sangat yakin hukum syariat Islam. Harus dilaksanakan di dunia, sistem Islam secara kaffah. Felix siauw ingin ideal, tapi fakta di lapangan jauh. Nah itu lah dakwahnya, ingin menegakkan syariat Islam setegak tegaknya di seluruh sendi kehidupan. Baik individu maupun publik. Islam itu ajaran yg menyeluruh baik ajaran utk menyembah Tuhan, hub dgn manusia, pemerintahan, dll. banyak orang yg tidak paham akan ajaran Islam dan negara. Seolah olah Islam itu tidak ada hubungan dengan negara (sekuler). Agama lain tidak ada aturan utk bernegara. Makanya mereka penganutnya nggak pedulindengan agama berhubungan dengan negara. Krn agama bagi mereka hanya hub manusia dengan Tuhan nya."
BWjSXP03aYs,"Keyakinan ga bisa dipaksakan seragam ke semua individu, coba lihat di Iran, jilbab dipaksakan, oke pada nurut, tapi kalau ga dari hati, di luar negara, pas ke luar negeri, pd dibuka tu jilbab, even putri2 raja Arab, jg gitu, apa gunanya maksa2in klw keyakinan orang itu emang ga sama"
BWjSXP03aYs,"Di arab kan banyak negara Islam, bikin aja dulu disana. Kalau sukses, baru bisa koar2 kalau lebih bagus. Kalau bicara teori, semua ideologi pasti mengklaim kalau ideologi mereka paling bagus. Masalah pembuktian? Wadidaw"
BWjSXP03aYs,@@jordantandiary3031 yah emng udh ada negara islam contohnya afganistan dan bisa diliat sendiri aturannya kebebasan perempuan di batasi bahkan drakor/anime gk dibolehin karena di cap budaya kafir dan memperlihatkan aurat
BWjSXP03aYs,"Kalau syari&#39;at islam dipakai, orang2 seperti saya perlu berapa lama untuk dipenggal?<br>Bro can&#39;t hold it anymore 😌<br>And stilll ustd felix... Lo udah nikah belum? 😅😂"
BWjSXP03aYs,mantap
BWjSXP03aYs,"<a href=""https://www.youtube.com/watch?v=BWjSXP03aYs&amp;t=1751"">29:11</a> yang dimaksud ustadz felix itu adalah pada saat ini memang belum ada negara yang menganut syariat islam"
BWjSXP03aYs,"susah lah Indonesia mau jadi negara Islam, kurang cocok aja, yang disesalkan adalah cara Jokowi membubarkan HTI, padahal HTI gak bakalan laku di Indonesia."
BWjSXP03aYs,Bang Choki makin glowing bro mungkin sudah  terkena air whudu
BWjSXP03aYs,Gasss terus
BWjSXP03aYs,"best podcast tahun ini, pertanyaan nya bagus dan tajem. terjawab juga masalah nya ada dimana"
BWjSXP03aYs,"Tan Malaka itu berpandangan &quot;kiri&quot; MADILOG. ( materialisme, Ideologi, Logika). Memang kiri cenderung komunis , agama (Islam) dilihat sebagai racun atau minuman keras/bikin mabuk. maka mereka sering bilang MABUK AGAMA. Istilah utk umat Islam yg sangat taat dan keras pada maksiat. Panjang klo mau dibahas. Soal kiri, kanan, dll"
BWjSXP03aYs,Gw rasa kita naik kelas dari sisi keterjangkauan pemikiran islam yang genuine dengan podcast ini. Love this conversation so much!
BWjSXP03aYs,Next coki/muslim meet habib riziq
BWjSXP03aYs,MasyaAllah ust. Felix..semoga ustz panjang umur dan dimudahkan segala urusan dakwahnya.
BWjSXP03aYs,Ustad Felix everywhere 😅 mari tebak abis ini ke mana lagi wkwk
BWjSXP03aYs,@@wendix ke BNN lah
BWjSXP03aYs,@@hippo-h1b lah wkwk
BWjSXP03aYs,BANG RADIT
BWjSXP03aYs,blm ktemu sm habib industri juga
BWjSXP03aYs,Ke Bocor Alus 😂😂😂
BWjSXP03aYs,"Bagus banget insightnya, full argumen, beda emang kalau bersuara dari pemikiran😊"
BWjSXP03aYs,"Keren, pertanyaan mereka tajem2"
BWjSXP03aYs,Culik coki ke escape
BWjSXP03aYs,Berat banget pembahasan 🤯🤯🤯🤯🤯
BWjSXP03aYs,Best podcast tahun ini mungkin ya!!
BWjSXP03aYs,Salah satu Podcast yang berbobot
BWjSXP03aYs,1 jam 26 menit bener2 gak kerasa...<br>Pembahasan se&quot;fulgar&quot; ini sangat menambah insight...
BWjSXP03aYs,Ini Titik Puncak Demokrasi di Indonesia 😂
BWjSXP03aYs,pertanyaannya kenapa sekarang Habib Rizieq gak pernah kritik pemerintah lagi😂
BWjSXP03aYs,​@Warsito-x  tetep kritik cuma ga seviral zaman onoh
BWjSXP03aYs,Pengen memahami pemikiran islam ideologis dan menyeluruh ya ngaji di HTI bersm ust felix
BWjSXP03aYs,SIAPA OPERATOR DAN EDITOR YANG NGATUR VOLUME VIDIOO?
BWjSXP03aYs,ok
BWjSXP03aYs,"Apa disalah satu sistem ideal yg dibicarakan td, ada kesepakatan bahwa pertarungan ide itu diberikan ruang seluas2nya?"
BWjSXP03aYs,"Felix bukan orang pinter,cuma punya branding mualaf china jadi ust.<br>Jejak digital felix ga akan pernah hilang.<br><br>Saya kenal dg banyak orang hti.<br>Setiap hari jumat mereka akan membagikan selebaran kertas tentang hti.<br>Walaupun hti sudah di bubarkan tp mereka tetep berjalan."
BWjSXP03aYs,"Iya sih, dia bukan orang pinter alias dukun, tapi dia dai"
BWjSXP03aYs,@SriatunJiman  paansi gaje
BWjSXP03aYs,pembahasannya berat banget ini😁😁😁
BWjSXP03aYs,"Kenapa ustadz felix,ustad Adi, ustadz abdul somad di bilang radikal jawabnya simple waktu itu GAK DUKUNG MULYONO 😂😂"
BWjSXP03aYs,Seneng banget para dosen bisa duduk bareng
BWjSXP03aYs,Yang ditunggu tunggu… Thanks Malaka ❤
BWjSXP03aYs,"Bukan overclaim, tapi lihat ini kayaknya kita bisa 2050 indonesia emas 😊"
BWjSXP03aYs,Bayangin generasi selanjutnya (masyarakat baru) yang tercerdaskan menjadikan bare minimum kehidupan itu dengan berpikir<br>1. Memilih pemimpin dengan berpikir<br>2. Melakukan sesuatu dengan berpikir<br>3. Mengambil keputusan dengan berpikir<br>4. Memperbaik ahklak dan terus mengevaluasinya.<br>Ga akan perfect tapi malaka project sudah memulainya. Yuk ajak circle terdekat kita
BWjSXP03aYs,Mas kenapa perampasan aset malah di peruntukan untuk sipil seperti penahanan kendaraan bermotor karna tidak bayar pajak bukannya untuk koruptor?
BWjSXP03aYs,"<a href=""https://www.youtube.com/watch?v=BWjSXP03aYs&amp;t=4320"">1:12:00</a> termasuk islam ktp ya"
BWjSXP03aYs,Mantabbb
BWjSXP03aYs,"Bang ferry emang kadang2 ya,, kalo pengisi nya bgus pasti durasi sngaja lama biar cuan😅😅😅😅😅"
BWjSXP03aYs,Nyimak.
BWjSXP03aYs,Tema diskusi yang super keren. Malaka T O P !!!
BWjSXP03aYs,Tapi dulu ada pemain bola ( persela ) yang sejak lahir sudah Radikal dan idealis
BWjSXP03aYs,Suer baru kali ini dengerin podcast 1 jam lebih dan se excited ini!! Hebat ternyata begini kalo orang orang pintar dipertemukan. MashaAllah 🔥
BWjSXP03aYs,wow
BWjSXP03aYs,"baru ini dengerin podcast , khawatir respon coki, tapi tumben bgt coki bisa menyesuaikan.... 😆😆😆"
BWjSXP03aYs,coki berhati-hati
BWjSXP03aYs,Pertanyaan ko ga tentang atheis coki ga berani😅😅😅
BWjSXP03aYs,Tak kenal maka tak sayang.....
BWjSXP03aYs,Islam kereeen krn Allah yg yg menjamin
BWjSXP03aYs,Pembahasannya keren...<br>Barakallah ustadz Felix
BWjSXP03aYs,Abis sholat subuh pus rank❌<br>Abis sholat subuh nnton uts felix✅
BWjSXP03aYs,"<a href=""https://www.youtube.com/watch?v=BWjSXP03aYs&amp;t=4128"">01:08:48</a> raut wajahnya ferry 🤣"
BWjSXP03aYs,"Choki nyebut peradaban Romawi, Yunani...dst..hingga Eropa<br><br>GK nyebut perabadan Islam blas...<br><br>Padahal peradaban Islam bertahta selama berabad abad"
BWjSXP03aYs,Udh disebut cuma nyebutnya ottoman
BWjSXP03aYs,Diskursus calon wapres ke depan
BWjSXP03aYs,Aku malah kepikiran coki ini muka nya mirip habib rizieq
BWjSXP03aYs,"&quot;Tidak ada Sistem yang Sempurna&quot;.<br>kita berbeda disitu.<br><br>bagaimana dengan Sistem Islam yang mencakup segala aspek?<br>Jika setiap individu menerapkannya secara total dan baik. Aku percaya, Sistem Islam adalah Sempurna. 😊"
BWjSXP03aYs,❤ akan datang nanti masa nya
BWjSXP03aYs,"Sistem Islam sempurna di masa lalu di Timur Tengah, kalo di masa sekarang apalagi dipake di Indonesia ya enggak. Sistem Islam masa nya udah lewat."
BWjSXP03aYs,"Bukan islam yang masanya sudah lewat, tp sdm nya yang tidak konsisten dengan islam​@@richzain8710"
BWjSXP03aYs,"Belakangan ini gue sering nonton podcast dimana veteran² AS yg berbelok jadi aktivis cerita pengalaman mereka selama war on terror. Salah satunya adalah tentang cara AS nangkapa teroris. Tau nggak caranya sembrono banget, yaitu dengan menjanjikan uang bagi siapa saja yg menyerahkan orang yg dicurigai sbg teroris. Nggak ada investigasi nggak ada proses apa² untuk memastikan, lalu orang² yg diserahkan ini dibawak ke Guantanamo Bay di sana disiksa sampe &#39;ngaku&#39;. Bayangin berapa orang nggak bersalah yg disiksa puluhan tahun di sana karna metode sembrono yg dilakukan AS dalam kasus seserius ini. Gila aja buat apa punya intel dan teori ABCD segala macam kalo ujung²nya pake uang doang? Salah satu yg jadi korban adalah Dr Aafia Siddiqui."
BWjSXP03aYs,"Akhirnya ketemu juga, dua orang yg sangat berbeda prinsip dan keyakinan <br>Orang² yg menarik dan menginspirasi, semoga bg Choki bisa ketemu bareng lagi sama UFS 😇😇"
